#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.313728;-0.009817;-0.010541;-0.008806;-0.008230;-0.008664;-0.009601;-0.009563;-0.009277;-0.008636;-0.008846;-0.009069;-0.009488;5.002857;-7.308542;-1.594892;4.520014;-4328.550781;0.453870;-0.000832;0
0.313828;-0.009522;-0.010145;-0.008372;-0.007720;-0.008047;-0.008869;-0.008806;-0.008632;-0.008053;-0.008312;-0.008703;-0.009136;-2.889730;-6.324352;2.765295;7.609910;-4088.974121;0.454390;0.000413;0
0.313928;-0.009779;-0.010400;-0.008643;-0.008038;-0.008403;-0.009257;-0.009176;-0.009008;-0.008442;-0.008645;-0.009063;-0.009443;-13.345790;-7.213174;0.697734;14.796780;-4243.650879;0.453078;0.001064;0
0.314028;-0.010012;-0.010695;-0.008923;-0.008403;-0.008813;-0.009703;-0.009644;-0.009422;-0.008768;-0.008879;-0.009308;-0.009695;-14.986100;-2.765250;-0.641221;8.487288;-4397.988770;0.454067;0.000826;0
0.314128;-0.009784;-0.010351;-0.008543;-0.007920;-0.008232;-0.009015;-0.008961;-0.008821;-0.008274;-0.008459;-0.008972;-0.009456;-4.377458;-8.391912;3.295536;7.457323;-4187.582031;0.454262;0.000737;0
0.314228;-0.009952;-0.010509;-0.008755;-0.008170;-0.008551;-0.009348;-0.009301;-0.009127;-0.008568;-0.008637;-0.009228;-0.009532;0.814331;-1.887872;3.738040;-1.743701;-4299.952148;0.455860;0.000243;0
0.314328;-0.009961;-0.010580;-0.008750;-0.008200;-0.008559;-0.009375;-0.009375;-0.009232;-0.008577;-0.008844;-0.009195;-0.009689;-6.219951;-17.127550;2.578375;15.761900;-4324.157227;0.451692;0.000705;0
0.314428;-0.009802;-0.010360;-0.008535;-0.007931;-0.008265;-0.009009;-0.008993;-0.008888;-0.008350;-0.008502;-0.009031;-0.009465;5.952714;-7.999000;-3.567086;3.089507;-4200.972168;0.454783;-0.000450;0
0.314528;-0.009931;-0.010594;-0.008808;-0.008319;-0.008745;-0.009579;-0.009583;-0.009425;-0.008715;-0.008807;-0.009207;-0.009660;-5.640119;4.696278;-3.418313;6.423543;-4362.559082;0.455230;-0.000004;0
0.314628;-0.009807;-0.010331;-0.008492;-0.007869;-0.008168;-0.008852;-0.008884;-0.008840;-0.008313;-0.008441;-0.009099;-0.009523;-6.849374;-1.247004;2.589819;8.731428;-4181.576172;0.455123;0.001233;0
0.314728;-0.009967;-0.010481;-0.008660;-0.008078;-0.008405;-0.009104;-0.009140;-0.009082;-0.008551;-0.008605;-0.009313;-0.009663;-1.146418;-14.457260;5.416502;13.656190;-4275.555176;0.452591;0.000971;0
0.314828;-0.009935;-0.010408;-0.008508;-0.007907;-0.008142;-0.008766;-0.008842;-0.008847;-0.008319;-0.008538;-0.009241;-0.009685;3.923301;-14.171160;5.973446;9.921611;-4202.347168;0.453628;0.000930;0
0.314928;-0.009866;-0.010375;-0.008506;-0.007947;-0.008190;-0.008833;-0.008874;-0.008837;-0.008320;-0.008432;-0.009119;-0.009645;-2.664663;-5.420271;-4.284246;9.917796;-4193.941895;0.454619;0.000431;0
0.315028;-0.009860;-0.010375;-0.008477;-0.007926;-0.008119;-0.008729;-0.008767;-0.008734;-0.008172;-0.008415;-0.009022;-0.009663;-4.880996;-6.263318;-1.823774;10.905800;-4168.275879;0.454662;0.000708;0
0.315128;-0.009788;-0.010256;-0.008388;-0.007802;-0.007985;-0.008532;-0.008541;-0.008522;-0.008042;-0.008213;-0.008981;-0.009565;-7.074441;-0.609952;-2.056469;13.072540;-4105.891113;0.455376;0.000978;0
0.315228;-0.010023;-0.010475;-0.008660;-0.008132;-0.008398;-0.009009;-0.009001;-0.008969;-0.008468;-0.008467;-0.009327;-0.009708;-4.812332;-14.415300;2.872106;15.479610;-4261.470215;0.452708;0.001023;0
0.315328;-0.009789;-0.010171;-0.008292;-0.007723;-0.007889;-0.008437;-0.008425;-0.008472;-0.007998;-0.008100;-0.008984;-0.009486;-6.715860;-9.051853;3.448123;10.310710;-4073.284912;0.454715;0.001514;0
0.315428;-0.009927;-0.010359;-0.008464;-0.007927;-0.008128;-0.008696;-0.008665;-0.008718;-0.008254;-0.008312;-0.009202;-0.009660;-8.825382;-15.143910;6.690608;17.722639;-4172.134766;0.452772;0.001870;0
0.315528;-0.010099;-0.010562;-0.008716;-0.008255;-0.008517;-0.009139;-0.009122;-0.009125;-0.008587;-0.008543;-0.009411;-0.009825;4.720571;-22.101900;5.389799;14.819670;-4310.226074;0.451689;0.000472;0.049714
0.315629;-0.009972;-0.010405;-0.008495;-0.008019;-0.008201;-0.008745;-0.008744;-0.008795;-0.008229;-0.008354;-0.009138;-0.009755;-6.197063;-12.206600;5.298247;12.702520;-4192.545898;0.453766;0.001388;0.046526
0.315729;-0.009975;-0.010378;-0.008485;-0.008007;-0.008196;-0.008730;-0.008719;-0.008786;-0.008300;-0.008295;-0.009192;-0.009754;-4.835220;-3.234456;1.838326;9.067121;-4191.215820;0.455354;0.001154;0.074717
0.315829;-0.010214;-0.010599;-0.008809;-0.008411;-0.008684;-0.009290;-0.009291;-0.009276;-0.008776;-0.008540;-0.009531;-0.009893;-4.610153;-14.003320;-3.273355;15.548270;-4364.471191;0.452424;0.000470;0.112544
0.315929;-0.009830;-0.010159;-0.008315;-0.007852;-0.008009;-0.008498;-0.008536;-0.008599;-0.008133;-0.008040;-0.009008;-0.009571;1.455199;-11.676360;1.948952;9.948314;-4102.507812;0.454230;0.000744;0.120325
0.316029;-0.009914;-0.010367;-0.008508;-0.008148;-0.008345;-0.008892;-0.008971;-0.009016;-0.008454;-0.008373;-0.009164;-0.009780;-6.960001;-12.523220;1.777291;13.957550;-4231.166992;0.453052;0.001131;0.114880
0.316129;-0.010166;-0.010532;-0.008659;-0.008277;-0.008454;-0.008982;-0.009114;-0.009174;-0.008617;-0.008575;-0.009428;-0.009995;-3.206349;-7.953224;-2.472270;10.657850;-4312.422852;0.454131;0.000736;0.127633
0.316229;-0.009889;-0.010232;-0.008371;-0.007967;-0.008111;-0.008614;-0.008741;-0.008840;-0.008333;-0.008157;-0.009173;-0.009670;5.243183;-12.576620;-0.305528;6.038260;-4161.818848;0.454312;0.000423;0.132589
0.316329;-0.010054;-0.010480;-0.008634;-0.008301;-0.008481;-0.009013;-0.009193;-0.009269;-0.008655;-0.008480;-0.009367;-0.009897;1.806150;-8.525427;6.774530;8.590285;-4305.472168;0.454024;0.000952;0.107176
0.316429;-0.010008;-0.010298;-0.008417;-0.008028;-0.008117;-0.008582;-0.008768;-0.008919;-0.008363;-0.008278;-0.009229;-0.009811;1.428496;-14.144460;0.915172;11.050760;-4190.637207;0.453602;0.000913;0.093960
0.316529;-0.010073;-0.010366;-0.008486;-0.008104;-0.008206;-0.008669;-0.008833;-0.008991;-0.008469;-0.008265;-0.009343;-0.009845;-3.427600;-14.148280;2.368567;15.868710;-4223.566895;0.452936;0.001389;0.061007
0.316629;-0.010243;-0.010579;-0.008726;-0.008430;-0.008586;-0.009118;-0.009303;-0.009408;-0.008805;-0.008549;-0.009484;-0.010055;-7.429207;-8.777196;0.281933;14.403870;-4362.457031;0.453257;0.001215;0.043914
0.316729;-0.010003;-0.010251;-0.008333;-0.007939;-0.007969;-0.008378;-0.008539;-0.008724;-0.008245;-0.008026;-0.009194;-0.009758;6.627914;-17.810381;1.159311;14.201690;-4135.439941;0.453113;0.000686;0.034642
0.316829;-0.010071;-0.010351;-0.008497;-0.008197;-0.008307;-0.008775;-0.008911;-0.009059;-0.008510;-0.008216;-0.009274;-0.009834;-10.995940;-3.394673;0.281933;15.708490;-4234.982910;0.454157;0.001570;0
0.316929;-0.009864;-0.010134;-0.008231;-0.007908;-0.007931;-0.008323;-0.008459;-0.008631;-0.008122;-0.007941;-0.008972;-0.009676;-2.702810;-4.069872;-4.349096;11.092720;-4087.858887;0.455247;0.000754;0
0.317029;-0.009846;-0.010150;-0.008306;-0.008054;-0.008138;-0.008558;-0.008660;-0.008819;-0.008278;-0.007957;-0.009000;-0.009625;-9.138186;-6.679118;1.826882;11.779360;-4132.729980;0.454376;0.001411;0
0.317129;-0.010123;-0.010432;-0.008675;-0.008494;-0.008680;-0.009181;-0.009272;-0.009355;-0.008753;-0.008339;-0.009298;-0.009878;2.862818;-12.748290;4.275910;8.273666;-4329.145996;0.453335;0.000329;0
0.317229;-0.009793;-0.010031;-0.008225;-0.007990;-0.008079;-0.008474;-0.008561;-0.008748;-0.008200;-0.007847;-0.008922;-0.009532;-3.046132;-15.246900;0.037794;17.650169;-4094.524902;0.452531;0.000809;0
0.317329;-0.009957;-0.010245;-0.008404;-0.008197;-0.008314;-0.008738;-0.008839;-0.009058;-0.008466;-0.008147;-0.009157;-0.009775;-4.091356;-12.851280;0.232343;16.902491;-4206.659180;0.452695;0.000932;0
0.317429;-0.010134;-0.010427;-0.008687;-0.008554;-0.008788;-0.009297;-0.009387;-0.009535;-0.008867;-0.008310;-0.009368;-0.009806;2.183804;-10.383180;-2.865183;13.145020;-4355.140137;0.452687;-0.000201;0
0.317529;-0.009849;-0.010062;-0.008269;-0.008075;-0.008194;-0.008615;-0.008714;-0.008923;-0.008311;-0.007838;-0.008976;-0.009532;-10.423740;-5.935255;5.149474;10.074200;-4131.299805;0.454391;0.001658;0
0.317629;-0.009938;-0.010231;-0.008377;-0.008214;-0.008328;-0.008762;-0.008885;-0.009118;-0.008487;-0.008064;-0.009127;-0.009727;1.741300;-17.333540;5.031219;16.486691;-4204.639160;0.452042;0.000801;0
0.317729;-0.010109;-0.010342;-0.008487;-0.008340;-0.008448;-0.008900;-0.009060;-0.009292;-0.008679;-0.008268;-0.009313;-0.009877;3.286248;-12.305780;2.868291;8.250778;-4276.463867;0.453615;0.000630;0
0.317829;-0.009844;-0.010064;-0.008175;-0.007982;-0.008017;-0.008387;-0.008539;-0.008815;-0.008284;-0.007839;-0.009004;-0.009631;-3.831957;-2.162529;-4.867894;7.678575;-4101.129883;0.455529;0.000814;0
0.317929;-0.010060;-0.010326;-0.008446;-0.008343;-0.008441;-0.008844;-0.009028;-0.009275;-0.008674;-0.008182;-0.009270;-0.009882;-3.728961;-16.040359;3.799075;16.566799;-4262.346191;0.452116;0.001223;0
0.318029;-0.010179;-0.010487;-0.008615;-0.008599;-0.008746;-0.009227;-0.009437;-0.009658;-0.008938;-0.008454;-0.009375;-0.010057;-2.843953;-10.016970;-2.361645;12.355380;-4376.195801;0.452896;0.000447;0
0.318129;-0.009965;-0.010167;-0.008269;-0.008133;-0.008192;-0.008540;-0.008721;-0.009063;-0.008480;-0.008029;-0.009169;-0.009802;-1.237970;-15.616930;5.820859;16.128111;-4175.748047;0.452527;0.001463;0
0.318229;-0.010153;-0.010341;-0.008497;-0.008391;-0.008509;-0.008904;-0.009042;-0.009342;-0.008758;-0.008138;-0.009414;-0.009857;1.588713;-18.981480;5.229582;15.048550;-4285.762207;0.451875;0.000995;0
0.318329;-0.009910;-0.010033;-0.008151;-0.007983;-0.008026;-0.008343;-0.008428;-0.008815;-0.008208;-0.007733;-0.009017;-0.009638;-7.139291;7.679363;-1.983990;-1.346974;-4090.930908;0.458087;0.001285;0
0.318429;-0.009886;-0.010081;-0.008275;-0.008163;-0.008290;-0.008679;-0.008703;-0.009048;-0.008392;-0.007794;-0.008978;-0.009599;-1.737694;-7.670937;-3.246652;10.440410;-4150.889160;0.454092;0.000348;0
0.318529;-0.010097;-0.010284;-0.008393;-0.008278;-0.008386;-0.008773;-0.008786;-0.009207;-0.008579;-0.008087;-0.009280;-0.009881;-6.685343;-13.911760;6.560908;17.360250;-4235.381836;0.452546;0.001737;0
0.318629;-0.009863;-0.010051;-0.008124;-0.007968;-0.008019;-0.008322;-0.008286;-0.008769;-0.008166;-0.007762;-0.008963;-0.009682;-10.225370;-7.800636;3.734225;14.567900;-4078.812012;0.454266;0.001914;0
0.318729;-0.010036;-0.010250;-0.008430;-0.008367;-0.008523;-0.008910;-0.008849;-0.009258;-0.008610;-0.007982;-0.009228;-0.009795;4.697682;-13.431110;4.165285;9.410442;-4242.205078;0.453385;0.000416;0.015636
0.318829;-0.010152;-0.010464;-0.008618;-0.008687;-0.008886;-0.009356;-0.009289;-0.009668;-0.008873;-0.008244;-0.009318;-0.009976;-7.375801;-5.836072;1.346231;9.120526;-4367.525879;0.453858;0.000704;0.034090
0.318929;-0.009915;-0.010096;-0.008193;-0.008148;-0.008234;-0.008591;-0.008496;-0.008991;-0.008346;-0.007799;-0.009009;-0.009707;-4.472825;-10.913420;5.054107;12.477450;-4136.703125;0.453715;0.001311;0.041029
0.319029;-0.010044;-0.010253;-0.008342;-0.008320;-0.008435;-0.008800;-0.008693;-0.009200;-0.008582;-0.007953;-0.009216;-0.009847;-3.934954;-13.953730;4.050844;15.822930;-4220.914063;0.452724;0.001206;0.066507
0.319129;-0.010139;-0.010299;-0.008374;-0.008328;-0.008434;-0.008788;-0.008688;-0.009244;-0.008581;-0.008080;-0.009313;-0.009961;-0.505550;-16.830000;1.506448;12.958100;-4243.018066;0.452850;0.000909;0.094093
0.319229;-0.009953;-0.010140;-0.008224;-0.008163;-0.008238;-0.008537;-0.008450;-0.009003;-0.008352;-0.007816;-0.009107;-0.009822;1.771818;-11.260560;0.274304;7.888383;-4149.604004;0.454428;0.000657;0.116003
0.319329;-0.010212;-0.010370;-0.008505;-0.008483;-0.008631;-0.008993;-0.008930;-0.009438;-0.008768;-0.008068;-0.009465;-0.009976;-1.913170;-13.309040;2.181648;13.873630;-4306.349121;0.452853;0.000949;0.116826
0.319429;-0.009883;-0.009993;-0.008074;-0.007989;-0.008047;-0.008352;-0.008315;-0.008914;-0.008261;-0.007732;-0.009040;-0.009684;-10.442810;-13.454000;7.342919;17.135180;-4090.154053;0.453002;0.002337;0.079599
0.319529;-0.009928;-0.010081;-0.008239;-0.008216;-0.008370;-0.008732;-0.008720;-0.009237;-0.008536;-0.007803;-0.009117;-0.009690;3.148920;-15.986950;1.048686;9.582104;-4180.382813;0.452963;0.000500;0.133828
0.319629;-0.010216;-0.010377;-0.008480;-0.008479;-0.008622;-0.008978;-0.009034;-0.009555;-0.008865;-0.008154;-0.009500;-0.010003;-2.595999;-12.111230;5.725492;10.840950;-4321.227051;0.453198;0.001413;0.097083
0.319729;-0.009796;-0.009944;-0.008075;-0.008053;-0.008154;-0.008472;-0.008523;-0.009087;-0.008396;-0.007720;-0.008951;-0.009642;0.455751;-14.346640;3.558749;10.604440;-4107.215820;0.453200;0.001080;0.099051
0.319829;-0.010119;-0.010241;-0.008382;-0.008389;-0.008518;-0.008848;-0.008889;-0.009419;-0.008728;-0.007981;-0.009297;-0.009902;3.686790;-10.028410;-4.593236;7.030078;-4260.012207;0.454028;0.000103;0.112479
0.319929;-0.010370;-0.010548;-0.008621;-0.008665;-0.008808;-0.009166;-0.009215;-0.009768;-0.009048;-0.008345;-0.009665;-0.010266;0.451936;-20.297550;5.424131;15.124840;-4406.768066;0.451564;0.001164;0.045443
0.320029;-0.010130;-0.010184;-0.008253;-0.008201;-0.008254;-0.008520;-0.008526;-0.009135;-0.008506;-0.007839;-0.009312;-0.009914;-2.225974;-5.992475;0.396374;8.781019;-4187.395020;0.454955;0.001290;0.016506
0.320129;-0.010181;-0.010341;-0.008442;-0.008471;-0.008600;-0.008957;-0.008946;-0.009503;-0.008780;-0.008093;-0.009370;-0.010013;-7.371986;-15.052360;2.933141;15.910670;-4297.933105;0.452290;0.001453;0
0.320229;-0.009999;-0.010065;-0.008149;-0.008112;-0.008174;-0.008449;-0.008405;-0.009024;-0.008349;-0.007701;-0.009102;-0.009767;-5.056472;-11.237670;5.290617;10.951580;-4129.174805;0.454028;0.001691;0
0.320329;-0.010066;-0.010153;-0.008223;-0.008172;-0.008237;-0.008540;-0.008470;-0.009107;-0.008471;-0.007796;-0.009252;-0.009845;2.191433;-18.077400;2.631781;13.923220;-4170.257813;0.452751;0.001050;0
0.320429;-0.010239;-0.010390;-0.008470;-0.008477;-0.008594;-0.008954;-0.008875;-0.009485;-0.008782;-0.008080;-0.009461;-0.010043;-0.501736;-12.275260;3.169652;12.694890;-4306.161133;0.453199;0.001036;0
0.320529;-0.009952;-0.010040;-0.008114;-0.008055;-0.008082;-0.008374;-0.008263;-0.008932;-0.008302;-0.007647;-0.009095;-0.009724;-4.194353;-13.801140;1.472116;11.767920;-4102.645996;0.453750;0.001433;0
0.320629;-0.010171;-0.010259;-0.008357;-0.008341;-0.008409;-0.008757;-0.008640;-0.009278;-0.008641;-0.007867;-0.009416;-0.009876;-6.937112;-6.038251;3.150578;12.466010;-4235.789063;0.454248;0.001652;0
0.320729;-0.010327;-0.010486;-0.008559;-0.008616;-0.008724;-0.009130;-0.009027;-0.009663;-0.008953;-0.008207;-0.009602;-0.010165;-2.477743;-12.992420;4.226320;15.491050;-4367.625000;0.452583;0.001265;0
0.320829;-0.010110;-0.010186;-0.008227;-0.008198;-0.008201;-0.008501;-0.008391;-0.009100;-0.008459;-0.007825;-0.009296;-0.009955;-10.549620;-11.363550;5.035033;13.942290;-4175.029785;0.453783;0.002290;0
0.320929;-0.010149;-0.010282;-0.008323;-0.008355;-0.008384;-0.008714;-0.008625;-0.009303;-0.008616;-0.007904;-0.009344;-0.010012;-6.216136;-4.283495;1.754403;7.186481;-4234.312012;0.455228;0.001526;0
0.321029;-0.010322;-0.010426;-0.008473;-0.008531;-0.008593;-0.008958;-0.008914;-0.009588;-0.008875;-0.008181;-0.009581;-0.010203;-6.280986;-13.564630;2.818700;15.185880;-4335.687988;0.452745;0.001658;0
0.321129;-0.010110;-0.010142;-0.008174;-0.008146;-0.008125;-0.008410;-0.008355;-0.009112;-0.008473;-0.007823;-0.009315;-0.009950;-7.639015;-9.730867;3.959291;16.982599;-4162.286133;0.453611;0.002197;0
0.321229;-0.010172;-0.010370;-0.008501;-0.008596;-0.008694;-0.009092;-0.009081;-0.009666;-0.008849;-0.008065;-0.009371;-0.010062;-2.660848;-9.326510;1.868843;5.221917;-4328.833008;0.454144;0.000885;0
0.321329;-0.009883;-0.009952;-0.008097;-0.008102;-0.008127;-0.008423;-0.008420;-0.009072;-0.008356;-0.007534;-0.009033;-0.009659;-8.936008;-12.305780;7.915122;14.838740;-4103.187012;0.453145;0.002163;0
0.321429;-0.009939;-0.010091;-0.008249;-0.008310;-0.008380;-0.008730;-0.008721;-0.009338;-0.008572;-0.007714;-0.009140;-0.009735;-8.646092;-9.120518;2.978917;14.491610;-4189.714844;0.453176;0.001530;0
0.321529;-0.010204;-0.010370;-0.008518;-0.008610;-0.008732;-0.009131;-0.009146;-0.009762;-0.008938;-0.008104;-0.009483;-0.010066;-0.272855;-9.273106;2.784368;7.834977;-4350.104004;0.453665;0.000877;0
0.321629;-0.009909;-0.010001;-0.008119;-0.008140;-0.008154;-0.008453;-0.008450;-0.009125;-0.008391;-0.007593;-0.009059;-0.009725;-7.074441;-9.219700;2.071022;13.557010;-4120.977051;0.453699;0.001600;0
0.321729;-0.010029;-0.010108;-0.008284;-0.008322;-0.008380;-0.008708;-0.008688;-0.009328;-0.008636;-0.007733;-0.009286;-0.009810;-8.352361;-16.433270;4.932037;17.993490;-4205.557129;0.451927;0.001859;0
0.321829;-0.010247;-0.010422;-0.008556;-0.008669;-0.008754;-0.009132;-0.009130;-0.009735;-0.008972;-0.008107;-0.009489;-0.010150;-7.131661;-8.510168;-0.305528;15.822930;-4361.688965;0.452872;0.001147;0
0.321929;-0.010056;-0.010140;-0.008208;-0.008214;-0.008175;-0.008393;-0.008382;-0.009064;-0.008442;-0.007644;-0.009223;-0.009917;0.463380;-11.703060;2.299903;12.488900;-4151.675781;0.453926;0.001231;0
0.322029;-0.010262;-0.010355;-0.008403;-0.008425;-0.008410;-0.008646;-0.008667;-0.009337;-0.008705;-0.007929;-0.009494;-0.010152;-6.418315;-13.618030;4.066103;15.063810;-4265.423828;0.453185;0.001908;0
0.322129;-0.010094;-0.010157;-0.008169;-0.008158;-0.008064;-0.008242;-0.008271;-0.008983;-0.008371;-0.007712;-0.009243;-0.010009;-1.115900;-11.951020;3.650302;13.522680;-4137.828125;0.454094;0.001681;0.004774
0.322229;-0.009990;-0.010181;-0.008250;-0.008325;-0.008316;-0.008565;-0.008608;-0.009221;-0.008515;-0.007722;-0.009181;-0.009898;5.494952;-18.683941;2.368567;10.291640;-4185.248047;0.452959;0.000588;0.062749
0.322329;-0.010145;-0.010354;-0.008504;-0.008667;-0.008743;-0.009082;-0.009142;-0.009673;-0.008893;-0.007938;-0.009378;-0.010009;-7.494057;-6.270947;0.808360;13.011510;-4329.391113;0.453439;0.001063;0.070807
0.322429;-0.009897;-0.010028;-0.008127;-0.008216;-0.008183;-0.008431;-0.008518;-0.009122;-0.008396;-0.007598;-0.009074;-0.009739;1.039398;-15.952620;7.194146;9.955943;-4129.238770;0.453305;0.001301;0.082329
0.322529;-0.009989;-0.010159;-0.008283;-0.008407;-0.008419;-0.008710;-0.008797;-0.009376;-0.008605;-0.007738;-0.009156;-0.009831;-14.162130;-2.872061;-2.701152;15.212580;-4211.548828;0.453944;0.001484;0.091195
0.322629;-0.010269;-0.010401;-0.008531;-0.008678;-0.008718;-0.009041;-0.009197;-0.009743;-0.009009;-0.008070;-0.009554;-0.010154;-2.275565;-12.961910;1.495004;12.252380;-4362.922852;0.452744;0.001061;0.115526
0.322729;-0.009990;-0.010137;-0.008165;-0.008254;-0.008180;-0.008371;-0.008570;-0.009184;-0.008486;-0.007708;-0.009135;-0.009937;-0.932795;-17.192390;6.263362;14.079620;-4160.458008;0.452760;0.001592;0.101946
0.322829;-0.010082;-0.010209;-0.008315;-0.008461;-0.008469;-0.008702;-0.008957;-0.009485;-0.008773;-0.007826;-0.009308;-0.009978;-12.693470;2.571497;-3.155099;9.273114;-4253.264160;0.455302;0.001589;0.101160
0.322929;-0.010338;-0.010491;-0.008555;-0.008726;-0.008757;-0.009013;-0.009345;-0.009877;-0.009135;-0.008267;-0.009618;-0.010359;-4.983993;-13.629480;4.821411;11.771730;-4404.259766;0.452690;0.001702;0.091593
0.323029;-0.010062;-0.010182;-0.008214;-0.008303;-0.008231;-0.008369;-0.008675;-0.009239;-0.008609;-0.007712;-0.009254;-0.009995;-10.870050;2.598200;0.434521;11.081280;-4188.248047;0.455598;0.002030;0.070533
0.323129;-0.010191;-0.010366;-0.008450;-0.008606;-0.008615;-0.008838;-0.009149;-0.009647;-0.008951;-0.007965;-0.009450;-0.010143;4.411581;-19.511721;6.373988;10.779920;-4323.190918;0.452219;0.001031;0.084660
0.323229;-0.010031;-0.010055;-0.008085;-0.008116;-0.007998;-0.008106;-0.008390;-0.009021;-0.008463;-0.007574;-0.009228;-0.009933;-3.187275;-17.909559;6.419765;15.483420;-4118.413086;0.452807;0.002238;0.028475
0.323329;-0.010066;-0.010206;-0.008231;-0.008303;-0.008225;-0.008359;-0.008601;-0.009205;-0.008591;-0.007646;-0.009255;-0.009978;-6.082623;-13.534110;5.828488;15.113400;-4182.965820;0.453161;0.002065;0
0.323429;-0.010229;-0.010360;-0.008362;-0.008425;-0.008353;-0.008513;-0.008750;-0.009384;-0.008762;-0.007898;-0.009456;-0.010197;-13.849330;-6.530345;5.618680;16.982599;-4262.211914;0.453771;0.002732;0
0.323529;-0.009979;-0.010132;-0.008103;-0.008147;-0.008020;-0.008127;-0.008292;-0.008964;-0.008391;-0.007547;-0.009131;-0.009958;-2.779104;-13.164090;-0.931137;16.639271;-4111.742188;0.453457;0.001461;0
0.323629;-0.010209;-0.010361;-0.008345;-0.008436;-0.008359;-0.008517;-0.008684;-0.009338;-0.008734;-0.007809;-0.009439;-0.010186;0.993622;-17.089399;4.428498;13.106870;-4252.096191;0.453008;0.001470;0
0.323729;-0.010066;-0.010153;-0.008130;-0.008220;-0.008094;-0.008209;-0.008355;-0.009011;-0.008389;-0.007503;-0.009155;-0.009978;-4.434678;3.876120;-1.781812;-3.258132;-4130.002930;0.458137;0.001384;0
0.323829;-0.010134;-0.010208;-0.008167;-0.008245;-0.008120;-0.008239;-0.008356;-0.009058;-0.008534;-0.007626;-0.009359;-0.010074;-5.842297;-13.671440;1.380563;14.716670;-4163.372070;0.453659;0.001984;0
0.323929;-0.010382;-0.010479;-0.008467;-0.008592;-0.008530;-0.008707;-0.008836;-0.009474;-0.008897;-0.007982;-0.009567;-0.010370;-6.185619;-9.299809;-0.255937;12.111240;-4323.941895;0.454070;0.001606;0
0.324029;-0.009859;-0.010043;-0.008039;-0.008199;-0.008087;-0.008188;-0.008304;-0.008942;-0.008321;-0.007414;-0.008970;-0.009812;-2.176383;-16.494310;5.633939;16.364620;-4085.459961;0.452882;0.001517;0
0.324129;-0.010107;-0.010230;-0.008245;-0.008408;-0.008347;-0.008485;-0.008602;-0.009235;-0.008644;-0.007654;-0.009323;-0.010036;-3.118611;-15.170610;1.582742;15.296500;-4208.171875;0.452920;0.001385;0
0.324229;-0.010181;-0.010326;-0.008316;-0.008498;-0.008446;-0.008617;-0.008764;-0.009414;-0.008756;-0.007836;-0.009390;-0.010126;-7.680976;-6.640971;0.072126;13.370090;-4260.299805;0.454068;0.001585;0
0.324329;-0.010163;-0.010193;-0.008132;-0.008187;-0.008062;-0.008151;-0.008302;-0.009031;-0.008529;-0.007628;-0.009429;-0.010094;-5.399794;-18.355881;6.335842;17.825640;-4156.685059;0.452754;0.002532;0
